company,date,type,URL,text,total engagement,engagement rate,reactions,shares,comments
ERASE (US),"12 Sep, 2017 20:03",video,https://www.facebook.com/helperase/videos/1602731816445154/,"CHILD EMPOWERMENT SERIES!!!

Consistent Commitments - Top 4 Reoccurring Actions to keep the kids you love safe & on track for success! (Part 4 of 4)
#ChildEmpowerment",14,72.87870901,5,7,2
ERASE (US),"29 Aug, 2017 19:04",link,https://www.facebook.com/helperase/posts/1590496341002035,"äóěIäó»ve worked with victims where they werenäó»t addicted to drugs before they met their trafficker,äóť she said. äóěThese offenders use drugs as a way to control the victims.äóť One major misconception about human trafficking victims, especially sex trafficking, is that this only happens to people in poverty or with deeply troubled backgrounds. Hathcock said that is not the case.",14,73.49081365,9,5,0
ERASE (US),"20 Aug, 2017 9:14",link,https://www.facebook.com/helperase/posts/1582235935161409,"äóěThereäó»s a lack of knowledge or desire for knowledge in society,äóť ... äóěItäó»s easier for people to think of them as delinquents and prostitutes rather than enslaved, trafficked, human beings.äóť
#education",14,73.64544976,4,10,0
ERASE (US),"07 Aug, 2017 22:54",photo,https://www.facebook.com/helperase/posts/1570705949647741,"Informative interview with Dr. Kimberly Mehlman-Orozco regarding the dark web and human trafficking on i24NEWS English. 
https://www.i24news.tv/en/tv/replay/stateside/x5w94lp",14,74.50771687,7,7,0
ERASE (US),"03 Aug, 2017 19:04",link,https://www.facebook.com/helperase/posts/1566434560074880,"""The fact that H.R. 2200 passed with no recorded opposition is a testament to the fact that human trafficking is being increasingly recognized by both political parties as a serious national and international problem. Anti-trafficking advocates have lauded this bill, and several other anti-trafficking bills passed by the House this year, as strong statements that the U.S. is committed to the fight to end modern slavery. These efforts also reveal the complexities of combating human trafficking, with the bill advocating for a more comprehensive response -- one that approaches the problem from several levels.""",14,74.58710709,7,7,0
ERASE (US),"09 Jun, 2017 20:07",link,https://www.facebook.com/helperase/posts/1504016602983343,,14,89.80115459,3,11,0
ERASE (US),"07 Jun, 2017 7:14",link,https://www.facebook.com/helperase/posts/1501206373264366,,14,89.85879332,10,4,0
ERASE (US),"28 May, 2017 7:14",link,https://www.facebook.com/helperase/posts/1490956117622725,"""the women were forced to pay off a bondage debt of up to $ 60,000 through prostitution earnings, making them modern-day sex slaves.""
#StPaul #Minnesota
 #HelpErase",14,90.32258065,10,3,1
ERASE (US),"24 May, 2017 7:14",link,https://www.facebook.com/helperase/posts/1487206917997645,"There are more than 700 million users on Instagram. 52% of teens are using Instagram.
What are the odds of a sex trafficker or child predator using Instagram to message your teen?",14,90.49773756,6,8,0
ERASE (US),"20 May, 2017 7:14",link,https://www.facebook.com/helperase/posts/1482625828455754,"""Alabama has become part of an elaborate interstate sex-trafficking network, countless underaged victims need treatment. """,14,91.02730819,7,7,0
ERASE (US),"13 May, 2017 7:14",link,https://www.facebook.com/helperase/posts/1473837966001207,,14,91.38381201,11,3,0
ERASE (US),"08 May, 2017 7:14",link,https://www.facebook.com/helperase/posts/1469201946464809,,14,91.98423127,7,6,1
ERASE (US),"01 May, 2017 9:29",link,http://bit.ly/2pAdyGM,"Representative Bill Brawley is advocating for funding to help sex trafficking victims in NC. It's encouraging to see that lawmakers are recognizing the increase in human trafficking and want to be proactive. There is a great need for law enforcement training in NC which is why we are holding our next 3-day training class in Fayetteville, NC next month. 
#LEO #CreatingChange
http://bit.ly/2pAdyGM",14,92.71523179,11,2,1
ERASE (US),"26 Apr, 2017 20:13",video,https://www.facebook.com/helperase/videos/1456213447763659/,,14,94.53072248,10,0,4
ERASE (US),"19 Apr, 2017 7:33",link,http://bit.ly/2pAREDQ,"Technology that can help victims of #HumanTrafficking.
http://bit.ly/2pAREDQ",14,94.33962264,7,7,0
ERASE (US),"17 Mar, 2017 10:00",link,http://bit.ly/2nMZ4PR,"""As Americans we have an obligation to protect the most innocent lives."" 
http://bit.ly/2nMZ4PR
#Protectourkids #Family #Education",14,98.5915493,7,7,0
ERASE (US),"14 Mar, 2017 20:05",video,https://www.facebook.com/helperase/videos/1405693659482305/,#MyFreedomDay,14,98.93992933,5,4,5
ERASE (US),"14 Mar, 2017 10:11",link,http://huff.to/2mnKn4w,"Technology and Social Media will always have a role in sex trafficking. We see them as tools to fight back against traffickers. #tech  #awareness
http://huff.to/2mnKn4w",14,99.00990099,3,11,0
ERASE (US),"13 Mar, 2017 9:23",link,http://www.philly.com/philly/blogs/real-time/Philly-motel-Roosevelt-Inn-sued-in-1st-human-trafficking-lawsuit-under-PA-statute.html,"Hoping this is a wake-up call for businesses that enable trafficking. They have the ability to help save victims by reporting suspicious activity. 
#SpeakUpSpeakOut",14,98.8700565,13,0,1
ERASE (US),"02 Mar, 2017 12:51",photo,https://www.facebook.com/helperase/photos/a.1029649477086727.1073741828.1003344626383879/1393039747414363/?type=3,This Saturday we will be at Loyola Marymount University for the RotarySTOP Trafficking Event in Los Angeles. See flyer for registration. Thank you Rotary Club of Malibu for inviting us. Come out and learn how you can help stop trafficking in Southern California. #HelpERASE #ChildTrafficking #Rotary #Malibu,14,103.2448378,4,10,0
ERASE (US),"19 Feb, 2017 15:17",photo,https://www.facebook.com/helperase/photos/a.1029649477086727.1073741828.1003344626383879/1382572928461045/?type=3,"If you are in the LA area next week on 2/23 we are fortunate to be hosting a panel at Summit Live. This is not a normal venue for a Human Trafficking Panel. However, #SummitLive is going outside the box to give a voice to a problem that most do not want to discuss..child sex trafficking. Thanks to Summit Live and Ryan Bell we have a panel of experts from areas where human trafficking is at its worst.

The knowledge that our speakers bring to the conversation is immeasurable. We are bringing law enforcement and social media together to spread awareness about child trafficking to an audience that potentially can reach hundreds of thousands of people. 

California and Florida are in the top three states with the highest incidents of human trafficking. We have speakers representing task forces from both states.  We also have a social media expert who also happens to be the founder of Summit Live and a live streamer and child advocate who is passionate about spreading awareness about child trafficking.  And bridging the gap is a law enforcement officer who specializes in training LE and other public safety professionals on how to use social media at their respective agencies.

Our panel-
Cpt. Chris Marks, Captain of Los Angeles County Sheriff's Department Human Trafficking Bureau and the LA Regional Human Trafficking Task Force, SA Victor Williams, Special Agent Williams is assigned to the Office of the Special Agent in Charge Miami, Human Trafficking Group and Coordinator for the South Florida Human Trafficking Task Force, Ryan Anderson Bell 
Sgt.Marc Marty & Karena Steir",14,105.8201058,8,6,0
ERASE (US),"08 Feb, 2017 22:54",link,http://wp.me/p4yStY-1cN8,"Via From NO Defense to Self-Defense
Get to know your children's friends and their families and Always trust your gut!",14,107.9414032,14,0,0
ERASE (US),"02 Jan, 2021 0:31",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3788572424527738/?type=3,"How you helped in 2020! Your support helped meet the basic needs of some of the individuals we are serving. After a person is recovered or escapes a trafficking situation, their new journey is just beginning. It can take several years to heal and rebuild. Many teens that are trafficked do not have healthy homes to return to, leaving them on their own. When they turn 18, they have few resources available to them. With your help, we continue to assist long after they turn 18. #birthdayfundraisers #EndHumanTrafficking",13,27.44352966,12,1,0
ERASE (US),"16 Jun, 2020 13:05",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3222102697841383/?type=3,"#Repost @vicb1010
Ü€éÜ€éÜ€é
Keep it moving!!!",13,27.44352966,10,3,0
ERASE (US),"17 Feb, 2020 14:10",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/2938850209499968/?type=3,"""Reportedly, Ray, 60, of Piscataway, New Jersey, brought three students to the property and forced them to do manual labor in 2013. The indictment states they had to install an irrigation system at the location.""
https://buff.ly/2uVcpPb",13,27.50158663,8,5,0
ERASE (US),"19 Jan, 2020 22:45",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/2879077142143942/?type=3,"""You never know how long your words will stay in someoneäó»s mind even long after youäó»ve forgotten you spoke them.""äćó
#words #matteräćó
#healthy #family #relationships #protect #children #future #leaders",13,27.59499045,5,8,0
ERASE (US),"03 Jan, 2020 12:38",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/2843930092325314/?type=3,"Join us Saturday January 11, 2020 11:30 am-1:30pmäćó
CrossFit Hershey 2610 Brandt Rd N, Annville, PA 17003äćó
The Power of YOUR Community in the Fight Against Sex and Labor Trafficking 
 #nationalhumantraffickingawarenessday #makeadifference #crossfit  #community #palmyra #Annville #hershey",13,29.1023058,10,3,0
ERASE (US),"31 Dec, 2019 23:32",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/2838295389555451/?type=3,"Happy New Year 2020!
#happynewyear #freedomforall",13,29.1023058,10,2,1
ERASE (US),"31 Oct, 2019 16:10",photo,https://www.facebook.com/1003344626383879/posts/2702367933148198/?substory_index=0,"Sean Dean admitted he conspired to traffic four minor girls to engage in commercial sex acts for his financial benefit. He used social media and cellphones to recruit, monitor, direct and communicate with the four girls and woman. He also would rent hotel rooms across Maryland and would use a website to advertise the victims for sex acts. #Maryland #sextrafficking https://buff.ly/2Wxnfoc",13,34.4097406,12,1,0
ERASE (US),"08 Jun, 2019 16:10",photo,https://www.facebook.com/1003344626383879/posts/2428845473833780/,"The San Bernardino County Human Trafficking Task Force continues to make a difference in the lives of those victimized by human trafficking. #leo #makingadifference 
äóěAn inmate was suspected of conducting the human trafficking of an adult while in jail.äóť https://buff.ly/2WpNPh0",13,39.33434191,10,3,0
ERASE (US),"09 Apr, 2019 10:04",link,https://www.facebook.com/1003344626383879/posts/2319619808089681/,"April is National Child Abuse Prevention Month, and one of the most devastating forms of abuse is human trafficking.",13,40.19789734,8,5,0
ERASE (US),"07 Feb, 2019 9:49",video,https://www.facebook.com/1003344626383879/posts/2229330110451985/,"RAISE your HAND if you're in the FIGHT to END IT.

TODAY! Draw a Red äťë, take a picture and post it to social media using #enditmovement #HelpERASE

AWARENESS is the first step that leads to ACTION!

FREEDOM is a MOVEMENT.
#enditmovement #helpERASE #humantrafficking",13,42.03039121,7,6,0
ERASE (US),"22 Nov, 2018 19:30",link,https://www.facebook.com/1003344626383879/posts/2115850891799908/,,13,44.4748546,8,5,0
ERASE (US),"20 Sep, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2031595366892128/,"""To help educate staff about the new codes, the AHA's Hospitals Against Violence webpage has tools and resources on human trafficking and a fact sheet on the new codes.""",13,46.59498208,6,7,0
