,url,created_time,message,cleaned_message,emojis,mentions,names,message_tags,attachments,urls,original_date,total_engagement,engagement_rate,reactions,shares,comments,date,day_week,Mon,Tue,Wed,Thur,Fri,Sat,season,winter,spring,summer,hour,time_day,morning,afternoon,evening,emoji_num,mention_num,name_num,share,share_url,photo,photo_url,video,video_url,media_desc,thumbnail_url,link,face_present,key,engagement_rate_label,total_engagement_label,engagement_rate_label2,total_engagement_label2,engagement_rate_label3,total_engagement_label3,weighted_engagement,recovered,missing,asterisk,federal,special_day,face_vague,hashtag_num,weighted_engagement_label3,shares_label3
20,https://www.facebook.com/1003344626383879/posts/2226096967441966/,2019-02-05T15:04:01+0000,"""As sad as it is, human trafficking is all too real of a concern. It can happen at any age, in any state and in any town. Iowa is helping lead the charge against trafficking by being the first state to require all school bus drivers to learn the signs of human trafficking.""","['sad', 'human', 'traffick', 'real', 'concern', 'happen', 'age', 'state', 'town', 'iowa', 'help', 'lead', 'charg', 'traffick', 'first', 'state', 'requir', 'school', 'bu', 'driver', 'learn', 'sign', 'human', 'traffick']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2WDMGno&h=AT3hLoewHo_eQDYaj-WQbj135lE_iH8rdEjFzU-YoJ33zo62NRT9z4VgtedTG00tDO5cjCcjkAtS5OIqktw4uhQJ_j9Lm0ixAx7NpvjQUpG9vfr0EZZlwUp_TXxaSHEA&s=1', 'media_description': 'Iowa Bus Drivers Getting Schooled on Human Trafficking Warning Signs', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFC1c-1H-dqpuuA&w=675&h=675&url=http%3A%2F%2Flocaltvwhotv.files.wordpress.com%2F2019%2F02%2Fpromo373421494.jpg%3Fquality%3D85%26strip%3Dall%26w%3D1200&cfs=1&_nc_cb=1&_nc_hash=AQFyZpg9hl0jJyue'}]",,"05 Feb, 2019 10:04",79,255.6634304,44,34,1,2019-02-05,1,0,1,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2WDMGno&h=AT3hLoewHo_eQDYaj-WQbj135lE_iH8rdEjFzU-YoJ33zo62NRT9z4VgtedTG00tDO5cjCcjkAtS5OIqktw4uhQJ_j9Lm0ixAx7NpvjQUpG9vfr0EZZlwUp_TXxaSHEA&s=1,0,,0,,Iowa Bus Drivers Getting Schooled on Human Trafficking Warning Signs,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFC1c-1H-dqpuuA&w=675&h=675&url=http%3A%2F%2Flocaltvwhotv.files.wordpress.com%2F2019%2F02%2Fpromo373421494.jpg%3Fquality%3D85%26strip%3Dall%26w%3D1200&cfs=1&_nc_cb=1&_nc_hash=AQFyZpg9hl0jJyue,0,0,162,2,2,2,2,1,1,56.75,0,0,0,0,0,0,0,1,1
63,https://www.facebook.com/1003344626383879/posts/2343746879010307/,2019-04-18T14:04:03+0000,"""A Georgia group is helping survivors of human trafficking turn the pain of their past into symbols of triumph, with a little assistance from tattoo artists.""","['georgia', 'group', 'help', 'survivor', 'human', 'traffick', 'turn', 'pain', 'past', 'symbol', 'triumph', 'littl', 'assist', 'tattoo', 'artist']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UKT2UL&h=AT3CsMMMbI9HLcrAvzjrDWTOtTDA1J8LAmyP4UFLr6Ivf-wBuepnO07ebA1MqVWJNTKlDmZ0NkRSr7d2pMpJJB8P0SGDKsU4qk7B2mCs88mGM4EBLZ0LEEi7keiLCx_A&s=1', 'media_description': 'Human trafficking tattoos are turned into symbols of triumph thanks to Atlanta group', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFRWPdKBgBBDFVx&w=555&h=555&url=http%3A%2F%2Fstatic-33.sinclairstoryline.com%2Fresources%2Fmedia%2F1a1b709a-fddd-4219-b489-1f6ed4879e3b-large16x9_Still_TattooUndo.jpg%3F1554910686593&cfs=1&_nc_cb=1&_nc_hash=AQEI8R8wbTjwuaW6'}]",,"18 Apr, 2019 10:04",78,240.5180389,51,24,3,2019-04-18,3,0,0,0,1,0,0,1,0,1,0,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UKT2UL&h=AT3CsMMMbI9HLcrAvzjrDWTOtTDA1J8LAmyP4UFLr6Ivf-wBuepnO07ebA1MqVWJNTKlDmZ0NkRSr7d2pMpJJB8P0SGDKsU4qk7B2mCs88mGM4EBLZ0LEEi7keiLCx_A&s=1,0,,0,,Human trafficking tattoos are turned into symbols of triumph thanks to Atlanta group,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFRWPdKBgBBDFVx&w=555&h=555&url=http%3A%2F%2Fstatic-33.sinclairstoryline.com%2Fresources%2Fmedia%2F1a1b709a-fddd-4219-b489-1f6ed4879e3b-large16x9_Still_TattooUndo.jpg%3F1554910686593&cfs=1&_nc_cb=1&_nc_hash=AQEI8R8wbTjwuaW6,0,0,168,2,2,2,2,1,1,51.75,0,0,0,0,0,0,0,1,1
125,https://www.facebook.com/1003344626383879/posts/2419709021414092/,2019-06-03T20:10:03+0000,"Education is imperative. If law makers understood sex trafficking, legalizing prostitution wouldn’t be part of any conversation in our opinion. 
“A lot of people are under the misconception that just because it’s legal [in Nevada ], then it’s safe.”","['educ', 'imper', 'law', 'maker', 'understood', 'sex', 'traffick', 'legal', 'prostitut', 'part', 'convers', 'opinion', 'lot', 'peopl', 'misconcept', 'legal', 'nevada', 'safe']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2WIp97U&h=AT2YkgOzDVY2Q3HwxWYUE6WF1qiwLdiI6K-j5Ocm10BJKpGyTPbwSP800aKwPWFfl3v6UJQU8Rll88WzIv-nn1S0GXnPw7SYOeaTtzE6ANbo6d-bGbR1DbRiLh1pvLzE&s=1', 'media_description': 'Sex-trade survivor: Don’t legalize prostitution in New York', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGK4oqeYfRp0GYm&w=720&h=720&url=http%3A%2F%2Fthenypost.files.wordpress.com%2F2019%2F06%2Frebekah-charleston.jpg%3Fquality%3D90%26strip%3Dall%26w%3D1200&cfs=1&sx=195&sy=0&sw=800&sh=800&_nc_cb=1&_nc_hash=AQH4COqcDXlM5M8q'}]",,"03 Jun, 2019 16:10",78,236.14895550000003,41,34,3,2019-06-03,0,1,0,0,0,0,0,2,0,0,1,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2WIp97U&h=AT2YkgOzDVY2Q3HwxWYUE6WF1qiwLdiI6K-j5Ocm10BJKpGyTPbwSP800aKwPWFfl3v6UJQU8Rll88WzIv-nn1S0GXnPw7SYOeaTtzE6ANbo6d-bGbR1DbRiLh1pvLzE&s=1,0,,0,,Sex-trade survivor: Don’t legalize prostitution in New York,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGK4oqeYfRp0GYm&w=720&h=720&url=http%3A%2F%2Fthenypost.files.wordpress.com%2F2019%2F06%2Frebekah-charleston.jpg%3Fquality%3D90%26strip%3Dall%26w%3D1200&cfs=1&sx=195&sy=0&sw=800&sh=800&_nc_cb=1&_nc_hash=AQH4COqcDXlM5M8q,0,0,167,2,2,2,2,1,1,56.75,0,0,0,0,0,0,0,1,1
80,https://www.facebook.com/helperase/posts/1709637549087913,2017-12-29T12:02:00+0000,"Today, South Florida Human Trafficking Task Force is saying goodbye to its Coordinator, SA Victor Williams, as he is retiring. While Department of Homeland Security is losing a very dedicated agent, the Anti-Human Trafficking Community is gaining a very strong voice! As Victor has reassured us, he is leaving his position but not the fight against human trafficking. 

Thank you, Victor, for attending so many amazing events all around the world. Thank you for educating children and their parents. Thank you for speaking at churches and community events. Thank you for sharing your experiences and passion with others in law enforcement officers. (We don't think the word “No” is in your vocabulary.) Thank you for always answering the phone and being a liaison for areas outside of Florida. And most of all, thank you for standing up and protecting trafficking victims and survivors. 

In your 35 years of public service, you have made an impact on thousands of people's lives, including ours. There is no doubt in the coming years you will impact thousands more. 
Congratulations on your retirement and good luck as you begin your next journey.  
vimeo.com/249041801","['today', 'south', 'florida', 'human', 'traffick', 'task', 'forc', 'say', 'goodby', 'coordin', 'sa', 'victor', 'william', 'retir', 'depart', 'homeland', 'secur', 'lose', 'dedic', 'agent', 'anti-human', 'traffick', 'commun', 'gain', 'strong', 'voic', 'victor', 'reassur', 'us', 'leav', 'posit', 'fight', 'human', 'traffick', 'thank', 'victor', 'attend', 'mani', 'amaz', 'event', 'around', 'world', 'thank', 'educ', 'children', 'parent', 'thank', 'speak', 'church', 'commun', 'event', 'thank', 'share', 'experi', 'passion', 'law', 'enforc', 'offic', 'think', 'word', 'vocabulari', 'thank', 'alway', 'answer', 'phone', 'liaison', 'area', 'outsid', 'florida', 'thank', 'stand', 'protect', 'traffick', 'victim', 'survivor', 'year', 'public', 'servic', 'made', 'impact', 'thousand', 'peopl', 'live', 'includ', 'doubt', 'come', 'year', 'impact', 'thousand', 'congratul', 'retir', 'good', 'luck', 'begin', 'next', 'journey', 'vimeo', 'com']",,,"['Victor Williams', 'Victor', 'Victor']","['South Florida Human Trafficking Task Force', 'Victor Williams', 'Department of Homeland Security']","[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fvimeo.com%2F249041801&h=AT3w8UHwAy76q75IVVUNulB2lpLjjbpiLDCJc8PjBCc-yas1LgB-NrXCKjzhQgV0EDiLULtdcTmaTSffU28DFaZ_Y_ODxG6UoPFR0XCHHTHkDc3_r9-nEhUBipi6Y-Hc&s=1', 'media_description': 'Congratulations on your retirement Victor!', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFDaiGHfsmHg7_K&w=720&h=720&url=https%3A%2F%2Fi.vimeocdn.com%2Ffilter%2Foverlay%3Fsrc0%3Dhttps%253A%252F%252Fi.vimeocdn.com%252Fvideo%252F674746735_1280x1280.jpg%26src1%3Dhttps%253A%252F%252Ff.vimeocdn.com%252Fimages_v6%252Fshare%252Fplay_icon_overlay.png&cfs=1&sx=0&sy=0&sw=1280&sh=1280&_nc_cb=1&_nc_hash=AQGdcXWNY36iysao'}]",,"29 Dec, 2017 7:02",77,366.1436044,48,13,16,2017-12-29,4,0,0,0,0,1,0,0,1,0,0,7,1,1,0,0,0,0,3,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fvimeo.com%2F249041801&h=AT3w8UHwAy76q75IVVUNulB2lpLjjbpiLDCJc8PjBCc-yas1LgB-NrXCKjzhQgV0EDiLULtdcTmaTSffU28DFaZ_Y_ODxG6UoPFR0XCHHTHkDc3_r9-nEhUBipi6Y-Hc&s=1,0,,0,,Congratulations on your retirement Victor!,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFDaiGHfsmHg7_K&w=720&h=720&url=https%3A%2F%2Fi.vimeocdn.com%2Ffilter%2Foverlay%3Fsrc0%3Dhttps%253A%252F%252Fi.vimeocdn.com%252Fvideo%252F674746735_1280x1280.jpg%26src1%3Dhttps%253A%252F%252Ff.vimeocdn.com%252Fimages_v6%252Fshare%252Fplay_icon_overlay.png&cfs=1&sx=0&sy=0&sw=1280&sh=1280&_nc_cb=1&_nc_hash=AQGdcXWNY36iysao,0,1,173,2,2,2,2,1,1,49.0,0,0,0,0,0,0,3,1,1
47,https://www.facebook.com/1003344626383879/posts/1972838536101145/,2018-08-09T20:10:02+0000,"""On average, it takes about two years before a victim is located, said Conn. “That’s thousands of rapes before they’re identified — unimaginable.”","['averag', 'take', 'two', 'year', 'victim', 'locat', 'said', 'conn', 'thousand', 'rape', 'identifi', 'unimagin']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Mb8mVw&h=AT0MKPl-ARXD1cev2utwq4vbLeCVZScls06_-pNMSFTocBGvXz9yblpYbWS4S-Q_mPH8EwFOy8h_21w5BwU6aQ0n8xJ9ehz1zGPhMWkf_82KPULFljTRCbNkjVppsB84&s=1', 'media_description': 'Santa Barbara a Hub for Human Trafficking', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEoovu3nkeMT7Ei&w=640&h=640&url=https%3A%2F%2Findependent.media.clients.ellingtoncms.com%2Fimg%2Fphotos%2F2018%2F07%2F31%2F20180730_Rita_McGaw_001.jpg&cfs=1&sx=169&sy=0&sw=640&sh=640&_nc_cb=1&_nc_hash=AQE-OiS_yKCFgW_t'}]",,"09 Aug, 2018 16:10",77,292.8870293,32,30,15,2018-08-09,3,0,0,0,1,0,0,2,0,0,1,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Mb8mVw&h=AT0MKPl-ARXD1cev2utwq4vbLeCVZScls06_-pNMSFTocBGvXz9yblpYbWS4S-Q_mPH8EwFOy8h_21w5BwU6aQ0n8xJ9ehz1zGPhMWkf_82KPULFljTRCbNkjVppsB84&s=1,0,,0,,Santa Barbara a Hub for Human Trafficking,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEoovu3nkeMT7Ei&w=640&h=640&url=https%3A%2F%2Findependent.media.clients.ellingtoncms.com%2Fimg%2Fphotos%2F2018%2F07%2F31%2F20180730_Rita_McGaw_001.jpg&cfs=1&sx=169&sy=0&sw=640&sh=640&_nc_cb=1&_nc_hash=AQE-OiS_yKCFgW_t,0,1,172,2,2,2,2,1,1,57.25,0,0,0,0,0,0,0,1,1
117,https://www.facebook.com/1003344626383879/posts/2085135944871403/,2018-10-31T20:10:04+0000,Only 8 years. We still have a lot of work to do in raising awareness about not only sex trafficking but labor trafficking as well.,"['year', 'still', 'lot', 'work', 'rais', 'awar', 'sex', 'traffick', 'labor', 'traffick', 'well']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2JsJKE0&h=AT2jSNiuKgl3r-vO2aLG7D5KqFyGoJX5TWQqvJoJD5dPz9HqTpNCs1GMujpgmmEFizF8j6SBAn7ho9Tut3imy9psmmrmMXMFdNM7Bq6rwO5dPnxTzqw_VDyM-TmErw6g&s=1', 'media_description': 'Man Enslaved 3 Immigrant Women, Treated Them Like ‘Animals’, Gets 8-Year Sentence', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQG2VKw_5kW_TVHh&w=720&h=720&url=https%3A%2F%2Fs1.ibtimes.com%2Fsites%2Fwww.ibtimes.com%2Ffiles%2Fstyles%2Ffull%2Fpublic%2F2018%2F10%2F30%2Fprisoner.jpg&cfs=1&_nc_cb=1&_nc_hash=AQE962Bdr4s83C27'}]",,"31 Oct, 2018 16:10",77,267.91927630000004,48,26,3,2018-10-31,2,0,0,1,0,0,0,3,0,0,0,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2JsJKE0&h=AT2jSNiuKgl3r-vO2aLG7D5KqFyGoJX5TWQqvJoJD5dPz9HqTpNCs1GMujpgmmEFizF8j6SBAn7ho9Tut3imy9psmmrmMXMFdNM7Bq6rwO5dPnxTzqw_VDyM-TmErw6g&s=1,0,,0,,"Man Enslaved 3 Immigrant Women, Treated Them Like ‘Animals’, Gets 8-Year Sentence",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQG2VKw_5kW_TVHh&w=720&h=720&url=https%3A%2F%2Fs1.ibtimes.com%2Fsites%2Fwww.ibtimes.com%2Ffiles%2Fstyles%2Ffull%2Fpublic%2F2018%2F10%2F30%2Fprisoner.jpg&cfs=1&_nc_cb=1&_nc_hash=AQE962Bdr4s83C27,0,0,171,2,2,2,2,1,1,52.25,0,0,0,0,0,0,0,1,1
91,https://www.facebook.com/1003344626383879/posts/2218200261564970/,2019-01-31T15:04:03+0000,"""Talking about it, bringing awareness is probably the best way to start. That's why I'm getting my blue streak!"" said Jenna Taylor, a client at the salon Thursday who wanted to wanted to help make a difference.  ""How many people it is affecting, I just, I don't know, on a whim I said I want to do it, I want to do something to help!""","['talk', 'bring', 'awar', 'probabl', 'best', 'way', 'start', 'get', 'blue', 'streak', 'said', 'jenna', 'taylor', 'client', 'salon', 'thursday', 'want', 'want', 'help', 'make', 'differ', 'mani', 'peopl', 'affect', 'know', 'whim', 'said', 'want', 'want', 'someth', 'help']",,,['Jenna Taylor'],,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2GdxIi8&h=AT3aVsyRUyGIzAgkuKL8vPGSawbb5bqCJhLqLvj5cQ8ro9QEvQjokuSRGd4f0gbLs_Sb5VFuGE-BINEwsHpM71-yISgcA72DOvMzySeWYMzxvFoSdzIZVh5dBNcOrElt&s=1', 'media_description': ""Salons dying 'blue streaks' in hair for human trafficking awareness month"", 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHgq8sHrgiDLx-S&w=720&h=720&url=https%3A%2F%2Fmedia.wspa.com%2Fnxs-wspatv-media-us-east-1%2Fphoto%2F2019%2F01%2F24%2FSalons_dying__blue_streaks__in_hair_for__9_68613843_ver1.0_1280_720.jpg&cfs=1&_nc_cb=1&_nc_hash=AQEeRxtktj5rjpoP'}]",,"31 Jan, 2019 10:04",77,249.8377677,37,39,1,2019-01-31,3,0,0,0,1,0,0,0,1,0,0,10,1,1,0,0,0,0,1,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2GdxIi8&h=AT3aVsyRUyGIzAgkuKL8vPGSawbb5bqCJhLqLvj5cQ8ro9QEvQjokuSRGd4f0gbLs_Sb5VFuGE-BINEwsHpM71-yISgcA72DOvMzySeWYMzxvFoSdzIZVh5dBNcOrElt&s=1,0,,0,,Salons dying 'blue streaks' in hair for human trafficking awareness month,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHgq8sHrgiDLx-S&w=720&h=720&url=https%3A%2F%2Fmedia.wspa.com%2Fnxs-wspatv-media-us-east-1%2Fphoto%2F2019%2F01%2F24%2FSalons_dying__blue_streaks__in_hair_for__9_68613843_ver1.0_1280_720.jpg&cfs=1&_nc_cb=1&_nc_hash=AQEeRxtktj5rjpoP,0,0,170,2,2,2,2,1,1,58.25,0,0,0,0,1,0,0,1,1
66,https://www.facebook.com/1003344626383879/posts/2274366859281643/,2019-03-08T21:10:02+0000,"""There's no way to know without investigation whether a place is legitimate, or if someone is a trafficking victim in any individual case, [but] absolutely, a lot of them have been abused and deceived.""","['way', 'know', 'without', 'investig', 'whether', 'place', 'legitim', 'someon', 'traffick', 'victim', 'individu', 'case', 'absolut', 'lot', 'abus', 'deceiv']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2SQHdXa&h=AT1V2xwDVchtGZLY_qqqlX4OV4bGFIiGgOpvckNgkPqi6RwfaMg1gB9hhpURbIXXxqwXDghzGg0IPNVYE4GdH0YTuEjurnsIXf1C0Ub7N5yRmEf3Rc6T2LE91XKq2fhJ&s=1', 'media_description': 'Stand up for powerless women: Advocates for sex trafficking victims are few and far between', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQG8oc1A-81AJhE5&w=720&h=720&url=https%3A%2F%2Fwww.nydailynews.com%2Fresizer%2FP-_7R0wAm9zY7ULezkGuaQkCJjA%3D%2F1200x0%2Farc-anglerfish-arc2-prod-tronc.s3.amazonaws.com%2Fpublic%2FBHBHMR23L5CJTAV4ZO4J5OCHOQ.jpg&cfs=1&sx=0&sy=0&sw=1200&sh=1200&_nc_cb=1&_nc_hash=AQELCofTZsTWZ9ig'}]",,"08 Mar, 2019 16:10",77,241.3036666,48,29,0,2019-03-08,4,0,0,0,0,1,0,1,0,1,0,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2SQHdXa&h=AT1V2xwDVchtGZLY_qqqlX4OV4bGFIiGgOpvckNgkPqi6RwfaMg1gB9hhpURbIXXxqwXDghzGg0IPNVYE4GdH0YTuEjurnsIXf1C0Ub7N5yRmEf3Rc6T2LE91XKq2fhJ&s=1,0,,0,,Stand up for powerless women: Advocates for sex trafficking victims are few and far between,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQG8oc1A-81AJhE5&w=720&h=720&url=https%3A%2F%2Fwww.nydailynews.com%2Fresizer%2FP-_7R0wAm9zY7ULezkGuaQkCJjA%3D%2F1200x0%2Farc-anglerfish-arc2-prod-tronc.s3.amazonaws.com%2Fpublic%2FBHBHMR23L5CJTAV4ZO4J5OCHOQ.jpg&cfs=1&sx=0&sy=0&sw=1200&sh=1200&_nc_cb=1&_nc_hash=AQELCofTZsTWZ9ig,0,1,169,2,2,2,2,1,1,53.0,0,0,0,0,0,1,0,1,1
3,https://www.facebook.com/1003344626383879/posts/2165564753495188/,2018-12-26T21:10:01+0000,"Nakia Phillips, 39, of Farmington, Missouri, was sentenced today to 22 years in prison for sex trafficking crimes.  He appeared in federal court this morning before U.S. District Court Judge Ronnie White.","['nakia', 'phillip', 'farmington', 'missouri', 'sentenc', 'today', 'year', 'prison', 'sex', 'traffick', 'crime', 'appear', 'feder', 'court', 'morn', 'u', 'district', 'court', 'judg', 'ronni', 'white']",,,"['Nakia Phillips', 'Ronnie White']",,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Ly7vLU&h=AT17ELNE1DzHtpRHKFlqouoxC2PUL5bjGjdsu98ByfKozG4i1rknZO_onR6bI9WfbZPwaxg0ea3Qt7w5b0hioLmhLOJxXUeJC2C-muAcutMdUmP6xWvVjrG7oJ5Z47qf&s=1', 'media_description': 'Farmington Man, Nakia Phillips Sentenced for Sex Trafficking and Child Pornography', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQG9VTCaNr6mCDBv&w=521&h=521&url=http%3A%2F%2Fwww.theglobaldispatch.com%2Fwp-content%2Fuploads%2F2012%2F06%2Fhands-in-handcuffs.jpg&cfs=1&_nc_cb=1&_nc_hash=AQG2xxzF8aZmYEle'}]",,"26 Dec, 2018 16:10",76,256.1509943,44,30,2,2018-12-26,2,0,0,1,0,0,0,0,1,0,0,16,2,0,1,0,0,0,2,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Ly7vLU&h=AT17ELNE1DzHtpRHKFlqouoxC2PUL5bjGjdsu98ByfKozG4i1rknZO_onR6bI9WfbZPwaxg0ea3Qt7w5b0hioLmhLOJxXUeJC2C-muAcutMdUmP6xWvVjrG7oJ5Z47qf&s=1,0,,0,,"Farmington Man, Nakia Phillips Sentenced for Sex Trafficking and Child Pornography",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQG9VTCaNr6mCDBv&w=521&h=521&url=http%3A%2F%2Fwww.theglobaldispatch.com%2Fwp-content%2Fuploads%2F2012%2F06%2Fhands-in-handcuffs.jpg&cfs=1&_nc_cb=1&_nc_hash=AQG2xxzF8aZmYEle,0,0,178,2,2,2,2,1,1,53.5,0,0,0,1,0,0,0,1,1
154,https://www.facebook.com/1003344626383879/posts/2252057621512567/,2019-02-21T15:04:00+0000,"Great work by law enforcement, going after the demand side of exploitation and human trafficking 
“17 arrested in Operation ""No Mulligans,"" an undercover operation targeting the demand for child sex crimes and human trafficking.”
| azfamily.com https://buff.ly/2FdVP0I","['great', 'work', 'law', 'enforc', 'go', 'demand', 'side', 'exploit', 'human', 'traffick', 'arrest', 'oper', 'mulligan', 'undercov', 'oper', 'target', 'demand', 'child', 'sex', 'crime', 'human', 'traffick', 'azfamili', 'com']",,,,,"[{'media_type': 'photo', 'media_url': 'https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/s720x720/52937483_2252057631512566_3362278155120279552_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=da1649&_nc_ohc=i0098fdLzw0AX95dqwe&_nc_ht=scontent-lax3-1.xx&tp=7&oh=4073034207955d451777aa5843fd8e49&oe=606DC50B', 'media_description': None, 'thumbnail_url': None}]",['https://buff.ly/2FdVP0I'],"21 Feb, 2019 10:04",76,240.050537,44,31,1,2019-02-21,3,0,0,0,1,0,0,0,1,0,0,10,1,1,0,0,0,0,0,0,,1,https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/s720x720/52937483_2252057631512566_3362278155120279552_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=da1649&_nc_ohc=i0098fdLzw0AX95dqwe&_nc_ht=scontent-lax3-1.xx&tp=7&oh=4073034207955d451777aa5843fd8e49&oe=606DC50B,0,,,,1,1,177,2,2,2,2,1,1,53.75,0,0,0,0,0,0,0,1,1
31,https://www.facebook.com/1003344626383879/posts/1917454991639500/,2018-07-06T20:10:03+0000,"""Trafficking occurs across all socioeconomic demographics, among all races, and ages; from a very young age to middle aged victims, people are being treated like human slaves.""","['traffick', 'occur', 'across', 'socioeconom', 'demograph', 'among', 'race', 'age', 'young', 'age', 'middl', 'age', 'victim', 'peopl', 'treat', 'like', 'human', 'slave']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2lSt5i9&h=AT16sATqR0IwQbG9B-RmxO3h2_X3Ig8xm0xXfwNRhPOoG2oPPFpRNFSBM_xYiHjbwzP13Cyx3-wV57sGY0DWoNn4rI111TDdHvP048UWGWHyg7WcyRCkbBOVesNLALRF&s=1', 'media_description': 'The slave next door: Human trafficking is here', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?w=216&h=216&url=https%3A%2F%2Fbloximages.newyork1.vip.townnews.com%2Findependenttribune.com%2Fcontent%2Ftncms%2Fassets%2Fv3%2Feditorial%2F6%2F77%2F67748b0d-2f1f-5a09-8413-d49ab2a82512%2F5b3cc029c32a2.image.jpg%3Fresize%3D216%252C284&cfs=1&sx=0&sy=5&sw=216&sh=216&_nc_cb=1&_nc_hash=AQEGE5GLT74h4K0V'}]",,"06 Jul, 2018 16:10",74,306.038048,10,63,1,2018-07-06,4,0,0,0,0,1,0,2,0,0,1,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2lSt5i9&h=AT16sATqR0IwQbG9B-RmxO3h2_X3Ig8xm0xXfwNRhPOoG2oPPFpRNFSBM_xYiHjbwzP13Cyx3-wV57sGY0DWoNn4rI111TDdHvP048UWGWHyg7WcyRCkbBOVesNLALRF&s=1,0,,0,,The slave next door: Human trafficking is here,https://external-lax3-1.xx.fbcdn.net/safe_image.php?w=216&h=216&url=https%3A%2F%2Fbloximages.newyork1.vip.townnews.com%2Findependenttribune.com%2Fcontent%2Ftncms%2Fassets%2Fv3%2Feditorial%2F6%2F77%2F67748b0d-2f1f-5a09-8413-d49ab2a82512%2F5b3cc029c32a2.image.jpg%3Fresize%3D216%252C284&cfs=1&sx=0&sy=5&sw=216&sh=216&_nc_cb=1&_nc_hash=AQEGE5GLT74h4K0V,0,1,180,2,2,2,2,1,1,68.75,0,0,0,0,0,0,0,1,1
